지점,지점명,일시,기온(°C),풍향(deg),강수량(mm),습도(%)
634,아산,2025-10-25 21:00,11.4,175.1,0,74
634,아산,2025-10-25 22:00,9.7,194.9,0,87
634,아산,2025-10-25 23:00,10.4,196.7,0,87
634,아산,2025-10-26 0:00,10.5,215,0,85
634,아산,2025-10-26 1:00,10.6,186.8,0,87
634,아산,2025-10-26 2:00,10.5,225,0,89
634,아산,2025-10-26 3:00,10.7,196.8,0,89
634,아산,2025-10-26 4:00,10.7,214,0,90
634,아산,2025-10-26 5:00,10.8,186.8,0,88
634,아산,2025-10-26 6:00,10.8,184.6,0,86
634,아산,2025-10-26 7:00,11.2,0,0,79
634,아산,2025-10-26 8:00,11.4,175.1,0,87
634,아산,2025-10-26 9:00,12.4,200.9,0,85
634,아산,2025-10-26 10:00,15.1,215.1,0,68
634,아산,2025-10-26 11:00,15.4,275.9,0,67
634,아산,2025-10-26 12:00,13.9,263.4,0,85
634,아산,2025-10-26 13:00,14.3,242.3,0,84
634,아산,2025-10-26 14:00,12.5,160.6,3.5,92
634,아산,2025-10-26 15:00,13.5,0,0,94
634,아산,2025-10-26 16:00,13.7,209.6,0,94
634,아산,2025-10-26 17:00,13.2,211.2,0,95
634,아산,2025-10-26 18:00,12.7,215.8,0,96
634,아산,2025-10-26 19:00,12,186.6,0,96
634,아산,2025-10-26 20:00,11.9,192.6,0,97
634,아산,2025-10-26 21:00,11.9,270.1,1,98
634,아산,2025-10-26 22:00,11.7,0,3,97
634,아산,2025-10-26 23:00,11.3,237,0.5,96
634,아산,2025-10-27 0:00,12.2,295,0,80
634,아산,2025-10-27 1:00,11.1,283.5,0,74
634,아산,2025-10-27 2:00,10.7,276.7,0,75
634,아산,2025-10-27 3:00,10.6,285.5,0,60
634,아산,2025-10-27 4:00,9.5,304.6,0,62
634,아산,2025-10-27 5:00,8.5,303.9,0,53
634,아산,2025-10-27 6:00,7.8,310.3,0,50
634,아산,2025-10-27 7:00,7,40.9,0,56
634,아산,2025-10-27 8:00,7.7,67,0,49
634,아산,2025-10-27 9:00,8.9,278.5,0,41
634,아산,2025-10-27 10:00,9.9,302.5,0,30
634,아산,2025-10-27 11:00,10.9,284.2,0,30
634,아산,2025-10-27 12:00,11,0.1,0,32
634,아산,2025-10-27 13:00,11.4,321.4,0,36
634,아산,2025-10-27 14:00,11.6,315.6,0,38
634,아산,2025-10-27 15:00,12.1,306,0,41
634,아산,2025-10-27 16:00,11.8,278.8,0,41
634,아산,2025-10-27 17:00,10.8,269.8,0,49
634,아산,2025-10-27 18:00,8.4,254.2,0,64
634,아산,2025-10-27 19:00,7.9,266.9,0,71
634,아산,2025-10-27 20:00,7,257.9,0,79
634,아산,2025-10-27 21:00,8.9,276.6,0,64
634,아산,2025-10-27 22:00,8.6,186.4,0,69
634,아산,2025-10-27 23:00,9.7,109.2,0,54
634,아산,2025-10-28 0:00,9.4,58.8,0,51
634,아산,2025-10-28 1:00,8.5,41.3,0,49
634,아산,2025-10-28 2:00,7.3,34.9,0,53
634,아산,2025-10-28 3:00,6.5,35.6,0,52
634,아산,2025-10-28 4:00,4.1,0,0,63
634,아산,2025-10-28 5:00,3.5,203.2,0,69
634,아산,2025-10-28 6:00,2,187.7,0,83
634,아산,2025-10-28 7:00,1.5,193.5,0,87
634,아산,2025-10-28 8:00,3.4,207.8,0,81
634,아산,2025-10-28 9:00,6.1,207.4,0,70
634,아산,2025-10-28 10:00,9.3,204.8,0,49
634,아산,2025-10-28 11:00,10.8,205.6,0,44
634,아산,2025-10-28 12:00,11.8,308,0,37
634,아산,2025-10-28 13:00,12.7,24.2,0,30
634,아산,2025-10-28 14:00,13.1,4.4,0,26
634,아산,2025-10-28 15:00,13.5,51.9,0,36
634,아산,2025-10-28 16:00,13.3,42.1,0,40
634,아산,2025-10-28 17:00,12.7,38.4,0,45
634,아산,2025-10-28 18:00,11.6,2.7,0,52
634,아산,2025-10-28 19:00,8.7,0,0,69
634,아산,2025-10-28 20:00,7.5,211.4,0,73
634,아산,2025-10-28 21:00,6.8,209.8,0,80
634,아산,2025-10-28 22:00,6.3,174.4,0,82
634,아산,2025-10-28 23:00,5.5,155.9,0,86
634,아산,2025-10-29 0:00,5.3,166.5,0,87
634,아산,2025-10-29 1:00,4.3,0,0,93
634,아산,2025-10-29 2:00,4.7,183,0,90
634,아산,2025-10-29 3:00,4,198.8,0,92
634,아산,2025-10-29 4:00,3.8,0,0,93
634,아산,2025-10-29 5:00,3.9,0,0,90
634,아산,2025-10-29 6:00,3.8,207.2,0,91
634,아산,2025-10-29 7:00,5.1,150.3,0,87
634,아산,2025-10-29 8:00,6.3,0,0,83
634,아산,2025-10-29 9:00,9.3,155.7,0,69
634,아산,2025-10-29 10:00,11.8,157.8,0,60
634,아산,2025-10-29 11:00,14,144.4,0,52
634,아산,2025-10-29 12:00,15.2,166.2,0,52
634,아산,2025-10-29 13:00,16.2,151,0,45
634,아산,2025-10-29 14:00,16.9,284.8,0,47
634,아산,2025-10-29 15:00,16.5,270.1,0,45
634,아산,2025-10-29 16:00,16.5,313.3,0,46
634,아산,2025-10-29 17:00,15.9,102.3,0,47
634,아산,2025-10-29 18:00,13.1,123.1,0,58
634,아산,2025-10-29 19:00,11.9,132.4,0,60
634,아산,2025-10-29 20:00,10.6,140.7,0,68
634,아산,2025-10-29 21:00,9,148.2,0,78
634,아산,2025-10-29 22:00,9.3,148.8,0,76
634,아산,2025-10-29 23:00,7.3,195.1,0,87
634,아산,2025-10-30 0:00,7.3,183.4,0,87
634,아산,2025-10-30 1:00,6.9,159.5,0,87
634,아산,2025-10-30 2:00,6.5,0,0,88
634,아산,2025-10-30 3:00,6.3,171.4,0,89
634,아산,2025-10-30 4:00,5.2,241,0,92
634,아산,2025-10-30 5:00,5.7,175.9,0,88
634,아산,2025-10-30 6:00,5.8,160.8,0,86
634,아산,2025-10-30 7:00,5.6,0,0,84
634,아산,2025-10-30 8:00,6.2,219.6,0,87
634,아산,2025-10-30 9:00,10,178.1,0,73
634,아산,2025-10-30 10:00,12.8,72.6,0,61
634,아산,2025-10-30 11:00,14.6,129.3,0,52
634,아산,2025-10-30 12:00,15.6,154.3,0,51
634,아산,2025-10-30 13:00,16.2,57,0,53
634,아산,2025-10-30 14:00,16.6,326.5,0,53
634,아산,2025-10-30 15:00,16.3,306.5,0,55
634,아산,2025-10-30 16:00,16,302,0,53
634,아산,2025-10-30 17:00,15.5,0,0,58
634,아산,2025-10-30 18:00,13.7,0,0,68
634,아산,2025-10-30 19:00,12.9,65.8,0,67
634,아산,2025-10-30 20:00,12.4,85.2,0,73
634,아산,2025-10-30 21:00,11.1,0,0,78
634,아산,2025-10-30 22:00,10.6,44.7,0,85
634,아산,2025-10-30 23:00,9.2,143.5,0,90
634,아산,2025-10-31 0:00,8.7,229.1,0,88
634,아산,2025-10-31 1:00,7.3,136.7,0,93
634,아산,2025-10-31 2:00,7.2,172.3,0,94
634,아산,2025-10-31 3:00,6.7,283,0,94
634,아산,2025-10-31 4:00,7.2,0,0,93
634,아산,2025-10-31 5:00,6.9,214.7,0,94
634,아산,2025-10-31 6:00,7.4,0,0,93
634,아산,2025-10-31 7:00,6.8,0,0,94
634,아산,2025-10-31 8:00,8.6,0,0,89
634,아산,2025-10-31 9:00,11,187.7,0,82
634,아산,2025-10-31 10:00,13.2,250,0,72
634,아산,2025-10-31 11:00,16.3,290.1,0,63
634,아산,2025-10-31 12:00,17.1,310.4,0,56
634,아산,2025-10-31 13:00,18.6,290,0,52
634,아산,2025-10-31 14:00,18.8,314.7,0,45
634,아산,2025-10-31 15:00,18.8,315.9,0,45
634,아산,2025-10-31 16:00,18.9,349.2,0,44
634,아산,2025-10-31 17:00,16.9,75.1,0,70
634,아산,2025-10-31 18:00,15.5,299.7,0,74
634,아산,2025-10-31 19:00,14.9,290.6,0,78
634,아산,2025-10-31 20:00,13.7,211.6,0,84
634,아산,2025-10-31 21:00,13.4,232.7,0,86
634,아산,2025-10-31 22:00,12.7,209.8,0,89
634,아산,2025-10-31 23:00,13.1,195.7,0,87
634,아산,2025-11-01 0:00,13.7,299.2,0,88
634,아산,2025-11-01 1:00,12.9,57.3,1,93
634,아산,2025-11-01 2:00,12.3,29.9,0.5,93
634,아산,2025-11-01 3:00,12,0,0.5,96
634,아산,2025-11-01 4:00,11.8,224.4,3.5,97
634,아산,2025-11-01 5:00,11.3,280.9,0.5,96
634,아산,2025-11-01 6:00,10.4,280.6,0,94
634,아산,2025-11-01 7:00,9.6,263.6,0,96
634,아산,2025-11-01 8:00,9.6,209.9,0,96
634,아산,2025-11-01 9:00,12.1,227.2,0,88
634,아산,2025-11-01 10:00,14.2,246.8,0,76
634,아산,2025-11-01 11:00,16,297.7,0,49
634,아산,2025-11-01 12:00,16.4,289.9,0,42
634,아산,2025-11-01 13:00,17.3,284.3,0,40
634,아산,2025-11-01 14:00,17.3,283.9,0,40
634,아산,2025-11-01 15:00,17.6,260.6,0,45
634,아산,2025-11-01 16:00,15.8,271.2,0,49
634,아산,2025-11-01 17:00,14.5,282.3,0,59
634,아산,2025-11-01 18:00,12.9,239.4,0,75
634,아산,2025-11-01 19:00,10.7,242.8,0,85
634,아산,2025-11-01 20:00,10.6,179.3,0,85
634,아산,2025-11-01 21:00,11.6,191.2,0,83
634,아산,2025-11-01 22:00,11.2,217.5,0,85
634,아산,2025-11-01 23:00,11.2,283.2,0.5,86
634,아산,2025-11-02 0:00,9.9,196.9,0.5,95
634,아산,2025-11-02 1:00,9.7,199.8,0,92
634,아산,2025-11-02 2:00,9.2,195.8,0,95
634,아산,2025-11-02 3:00,9.7,233.1,0,94
634,아산,2025-11-02 4:00,9.6,213.1,0,94
634,아산,2025-11-02 5:00,9.5,214.3,0.5,93
634,아산,2025-11-02 6:00,8.7,264.9,0,93
634,아산,2025-11-02 7:00,7.9,206.4,0,94
634,아산,2025-11-02 8:00,8.7,267.5,0,91
634,아산,2025-11-02 9:00,10.8,297,0,66
634,아산,2025-11-02 10:00,11.2,312,0,57
634,아산,2025-11-02 11:00,11,310.1,0,53
634,아산,2025-11-02 12:00,11,300.9,0,48
634,아산,2025-11-02 13:00,11.2,287.5,0,44
634,아산,2025-11-02 14:00,11.3,279.8,0,41
634,아산,2025-11-02 15:00,11.6,287.2,0,43
634,아산,2025-11-02 16:00,10.7,301.6,0,45
634,아산,2025-11-02 17:00,9.7,296.2,0,52
634,아산,2025-11-02 18:00,8.9,292.8,0,55
634,아산,2025-11-02 19:00,8.3,311.8,0,46
634,아산,2025-11-02 20:00,8,311.6,0,50
634,아산,2025-11-02 21:00,7.8,251.3,0,53
634,아산,2025-11-02 22:00,7.2,278.4,0,46
634,아산,2025-11-02 23:00,6.4,169.7,0,46
634,아산,2025-11-03 0:00,5.4,85.2,0,45
634,아산,2025-11-03 1:00,4.9,80.7,0,44
634,아산,2025-11-03 2:00,3.9,49,0,50
634,아산,2025-11-03 3:00,3.5,42.8,0,50
634,아산,2025-11-03 4:00,2.7,36.1,0,55
634,아산,2025-11-03 5:00,1.3,72.1,0,68
634,아산,2025-11-03 6:00,0.1,211.5,0,73
634,아산,2025-11-03 7:00,-0.4,202.4,0,83
634,아산,2025-11-03 8:00,1.1,187.8,0,77
634,아산,2025-11-03 9:00,4.8,28,0,54
634,아산,2025-11-03 10:00,6.5,55.7,0,47
634,아산,2025-11-03 11:00,7.8,37.7,0,44
634,아산,2025-11-03 12:00,9.3,47.6,0,43
634,아산,2025-11-03 13:00,10.8,318.9,0,45
634,아산,2025-11-03 14:00,11.1,321.4,0,44
634,아산,2025-11-03 15:00,11.8,311.1,0,41
634,아산,2025-11-03 16:00,12.2,315.5,0,41
634,아산,2025-11-03 17:00,11.5,333.5,0,46
634,아산,2025-11-03 18:00,9.8,53.6,0,57
634,아산,2025-11-03 19:00,6.9,223.6,0,76
634,아산,2025-11-03 20:00,6.7,135.5,0,73
634,아산,2025-11-03 21:00,5.3,214.6,0,82
634,아산,2025-11-03 22:00,4.8,192.7,0,88
634,아산,2025-11-03 23:00,5.1,180.3,0,84
634,아산,2025-11-04 0:00,4,187.6,0,90
634,아산,2025-11-04 1:00,4.1,167.9,0,91
634,아산,2025-11-04 2:00,3.8,169.6,0,93
634,아산,2025-11-04 3:00,3.8,223.9,0,94
634,아산,2025-11-04 4:00,4.3,197,0,91
634,아산,2025-11-04 5:00,3.5,0,0,92
634,아산,2025-11-04 6:00,4,216.2,0,94
634,아산,2025-11-04 7:00,3.5,202.9,0,95
634,아산,2025-11-04 8:00,5,137.3,0,90
634,아산,2025-11-04 9:00,6.7,187.3,0,87
634,아산,2025-11-04 10:00,10.7,184.4,0,66
634,아산,2025-11-04 11:00,13.4,186.9,0,52
634,아산,2025-11-04 12:00,14.6,339.1,0,46
634,아산,2025-11-04 13:00,15.7,209.7,0,46
634,아산,2025-11-04 14:00,15.5,205,0,45
634,아산,2025-11-04 15:00,15.1,63.7,0,53
634,아산,2025-11-04 16:00,14.8,329.9,0,57
634,아산,2025-11-04 17:00,13.5,303.2,0,66
634,아산,2025-11-04 18:00,12.2,298.9,0,72
634,아산,2025-11-04 19:00,11.3,303.1,0,68
634,아산,2025-11-04 20:00,9.2,80.6,0,79
634,아산,2025-11-04 21:00,8.5,0,0,83
634,아산,2025-11-04 22:00,7.3,0,0,85
634,아산,2025-11-04 23:00,7.3,0,0,78
634,아산,2025-11-05 0:00,6.2,0,0,83
634,아산,2025-11-05 1:00,6.2,147.8,0,86
634,아산,2025-11-05 2:00,5,157.3,0,93
634,아산,2025-11-05 3:00,4.4,0,0,94
634,아산,2025-11-05 4:00,4.8,0,0,90
634,아산,2025-11-05 5:00,4.4,123.8,0,94
634,아산,2025-11-05 6:00,4,0,0,94
634,아산,2025-11-05 7:00,3.5,0,0,95
634,아산,2025-11-05 8:00,4,227.2,0,96
634,아산,2025-11-05 9:00,7,0,0,90
634,아산,2025-11-05 10:00,9.8,326.8,0,77
634,아산,2025-11-05 11:00,11.8,258.9,0,71
634,아산,2025-11-05 12:00,16.2,81.3,0,47
634,아산,2025-11-05 13:00,16.4,58.1,0,45
634,아산,2025-11-05 14:00,17.5,59.9,0,42
634,아산,2025-11-05 15:00,17.8,49.9,0,39
634,아산,2025-11-05 16:00,17.4,317.9,0,43
634,아산,2025-11-05 17:00,16.2,30.4,0,50
634,아산,2025-11-05 18:00,14.3,38.6,0,64
634,아산,2025-11-05 19:00,13.4,53.1,0,68
634,아산,2025-11-05 20:00,10.8,27.2,0,79
634,아산,2025-11-05 21:00,9.4,0,0,87
634,아산,2025-11-05 22:00,8.2,221.6,0,91
634,아산,2025-11-05 23:00,8.2,0,0,84
634,아산,2025-11-06 0:00,6.8,0,0,93
634,아산,2025-11-06 1:00,5.7,207.2,0,95
634,아산,2025-11-06 2:00,6,167.2,0,95
634,아산,2025-11-06 3:00,5.6,0,0,95
634,아산,2025-11-06 4:00,5.9,91.1,0,94
634,아산,2025-11-06 5:00,4.8,141,0,95
634,아산,2025-11-06 6:00,4.7,229.4,0,95
634,아산,2025-11-06 7:00,4.3,0,0,96
634,아산,2025-11-06 8:00,5.1,199,0,97
634,아산,2025-11-06 9:00,8.6,335.4,0,90
634,아산,2025-11-06 10:00,11,32.7,0,80
634,아산,2025-11-06 11:00,13.7,341.3,0,66
634,아산,2025-11-06 12:00,15.1,13.7,0,54
634,아산,2025-11-06 13:00,16.1,12.8,0,56
634,아산,2025-11-06 14:00,17.4,0.8,0,52
634,아산,2025-11-06 15:00,17.7,328.2,0,51
634,아산,2025-11-06 16:00,17.1,314.5,0,58
634,아산,2025-11-06 17:00,15.6,311.9,0,65
634,아산,2025-11-06 18:00,14.2,306.5,0,74
634,아산,2025-11-06 19:00,12.5,134.5,0,82
634,아산,2025-11-06 20:00,11.9,0,0,84
634,아산,2025-11-06 21:00,10.8,201.8,0,90
634,아산,2025-11-06 22:00,10.9,142.7,0,88
634,아산,2025-11-06 23:00,9.6,160.4,0,93
634,아산,2025-11-07 0:00,8.3,219.9,0,95
634,아산,2025-11-07 1:00,8.4,204.3,0,96
634,아산,2025-11-07 2:00,7.7,168.3,0,96
634,아산,2025-11-07 3:00,8.8,112.8,0,96
634,아산,2025-11-07 4:00,7,189.2,0,96
634,아산,2025-11-07 5:00,7.5,0,0,95
634,아산,2025-11-07 6:00,7.9,20.7,0,97
634,아산,2025-11-07 7:00,7.9,0,0,98
634,아산,2025-11-07 8:00,7.7,203.7,0,97
634,아산,2025-11-07 9:00,9.1,229.3,0,97
634,아산,2025-11-07 10:00,11.3,0,0,91
634,아산,2025-11-07 11:00,13.7,240.5,0,77
634,아산,2025-11-07 12:00,17.3,216.8,0,66
634,아산,2025-11-07 13:00,18.4,308.1,0,58
634,아산,2025-11-07 14:00,19,317,0,53
634,아산,2025-11-07 15:00,19,334.5,0,48
634,아산,2025-11-07 16:00,18.7,354.6,0,51
634,아산,2025-11-07 17:00,17.1,44.2,0,69
634,아산,2025-11-07 18:00,15,34.2,0,79
634,아산,2025-11-07 19:00,14,46.5,0,82
634,아산,2025-11-07 20:00,12.4,119.3,0,88
634,아산,2025-11-07 21:00,14.4,123.1,0,63
634,아산,2025-11-07 22:00,12.7,138,0,71
634,아산,2025-11-07 23:00,14.2,127.9,0,65
634,아산,2025-11-08 0:00,14.6,138.6,0,63
634,아산,2025-11-08 1:00,14.4,122.7,0,64
634,아산,2025-11-08 2:00,14.3,139.3,0,64
634,아산,2025-11-08 3:00,12.4,0,0,75
634,아산,2025-11-08 4:00,12.1,127,0,75
634,아산,2025-11-08 5:00,11.3,0,0,82
634,아산,2025-11-08 6:00,12.3,147.2,0,76
634,아산,2025-11-08 7:00,12.6,266,0,74
634,아산,2025-11-08 8:00,12.6,147.5,0,75
634,아산,2025-11-08 9:00,14.4,134.6,0,65
634,아산,2025-11-08 10:00,15.1,143.7,0,63
634,아산,2025-11-08 11:00,16.7,147.6,0,59
634,아산,2025-11-08 12:00,16.6,108.3,0,57
634,아산,2025-11-08 13:00,17.2,141.3,0,58
634,아산,2025-11-08 14:00,16.6,160.1,0,57
634,아산,2025-11-08 15:00,17.1,134.9,0,58
634,아산,2025-11-08 16:00,17.2,98.6,0,57
634,아산,2025-11-08 17:00,16.2,35.6,0,67
634,아산,2025-11-08 18:00,15.7,47,0,69
634,아산,2025-11-08 19:00,15.4,50,0,67
634,아산,2025-11-08 20:00,14.4,52.5,0,73
634,아산,2025-11-08 21:00,14.2,58.5,0,73
634,아산,2025-11-08 22:00,11.8,191.1,0,87
634,아산,2025-11-08 23:00,12.2,179.8,0,87
634,아산,2025-11-09 0:00,12.6,138.9,0,84
634,아산,2025-11-09 1:00,11.6,231.2,0,91
634,아산,2025-11-09 2:00,11,164.5,0,92
634,아산,2025-11-09 3:00,10.1,0,0,93
634,아산,2025-11-09 4:00,10.4,0,0,94
634,아산,2025-11-09 5:00,9.9,0,0,94
634,아산,2025-11-09 6:00,9.2,182.8,0,96
634,아산,2025-11-09 7:00,8.3,218.2,0,97
634,아산,2025-11-09 8:00,9,199,0,98
634,아산,2025-11-09 9:00,10.7,189.6,0,97
634,아산,2025-11-09 10:00,13.8,193.6,0,85
634,아산,2025-11-09 11:00,16.5,293,0,68
634,아산,2025-11-09 12:00,17,305.1,0,58
634,아산,2025-11-09 13:00,17.8,314.3,0,40
634,아산,2025-11-09 14:00,17.9,312.7,0,31
634,아산,2025-11-09 15:00,17.1,306,0,46
634,아산,2025-11-09 16:00,16.5,308.5,0,47
634,아산,2025-11-09 17:00,14.3,278.6,0,60
634,아산,2025-11-09 18:00,13.1,269.8,0,67
634,아산,2025-11-09 19:00,11.7,238.8,0,76
634,아산,2025-11-09 20:00,11.3,227.3,0,77
634,아산,2025-11-09 21:00,11.2,242.7,0,81
634,아산,2025-11-09 22:00,12.2,280.5,0,62
634,아산,2025-11-09 23:00,11.8,279.4,0,56
634,아산,2025-11-10 0:00,11.8,302.7,0,51
634,아산,2025-11-10 1:00,11.9,312.3,0,45
634,아산,2025-11-10 2:00,11.6,311.9,0,46
634,아산,2025-11-10 3:00,10.5,108.8,0,34
634,아산,2025-11-10 4:00,9.7,61,0,40
634,아산,2025-11-10 5:00,9.9,96.2,0,36
634,아산,2025-11-10 6:00,9.6,61,0,38
634,아산,2025-11-10 7:00,8.4,32.9,0,43
634,아산,2025-11-10 8:00,8.5,42.6,0,38
634,아산,2025-11-10 9:00,9.6,61.4,0,33
634,아산,2025-11-10 10:00,10.9,283.4,0,30
634,아산,2025-11-10 11:00,11.5,277.1,0,24
634,아산,2025-11-10 12:00,11.7,297.2,0,25
634,아산,2025-11-10 13:00,11.6,279.9,0,27
634,아산,2025-11-10 14:00,11.2,310.2,0,29
634,아산,2025-11-10 15:00,10.9,302.3,0,32
634,아산,2025-11-10 16:00,10.9,316.6,0,34
634,아산,2025-11-10 17:00,9.6,308.6,0,34
634,아산,2025-11-10 18:00,8.2,314.4,0,42
634,아산,2025-11-10 19:00,6.3,255.6,0,53
634,아산,2025-11-10 20:00,4.9,205.3,0,64
634,아산,2025-11-10 21:00,3.9,197.2,0,71
634,아산,2025-11-10 22:00,2.8,209.5,0,80
634,아산,2025-11-10 23:00,3.3,192.5,0,73
634,아산,2025-11-11 0:00,3.3,171.5,0,72
634,아산,2025-11-11 1:00,6,47.5,0,55
634,아산,2025-11-11 2:00,6.2,43,0,47
634,아산,2025-11-11 3:00,5.5,35.1,0,53
634,아산,2025-11-11 4:00,3,224.6,0,80
634,아산,2025-11-11 5:00,2.9,0,0,75
634,아산,2025-11-11 6:00,2.1,232.9,0,85
634,아산,2025-11-11 7:00,1.7,221.2,0,83
634,아산,2025-11-11 8:00,3.2,193.1,0,73
634,아산,2025-11-11 9:00,5.8,183.6,0,71
634,아산,2025-11-11 10:00,9.1,194.3,0,57
634,아산,2025-11-11 11:00,12,276.1,0,45
634,아산,2025-11-11 12:00,12.2,20.2,0,44
634,아산,2025-11-11 13:00,13,350.1,0,42
634,아산,2025-11-11 14:00,13.1,42.5,0,48
634,아산,2025-11-11 15:00,14,311.6,0,50
634,아산,2025-11-11 16:00,13.5,358.4,0,50
634,아산,2025-11-11 17:00,12.6,286.3,0,53
634,아산,2025-11-11 18:00,11.4,32.9,0,63
634,아산,2025-11-11 19:00,10.5,311.2,0,70
634,아산,2025-11-11 20:00,8.2,136.9,0,80
634,아산,2025-11-11 21:00,7.6,108.5,0,81
634,아산,2025-11-11 22:00,6.2,171,0,91
634,아산,2025-11-11 23:00,4.9,216.7,0,93
634,아산,2025-11-12 0:00,5.6,164.9,0,93
634,아산,2025-11-12 1:00,5.2,159.1,0,92
634,아산,2025-11-12 2:00,5.6,169.8,0,90
634,아산,2025-11-12 3:00,3.7,226.5,0,94
634,아산,2025-11-12 4:00,3.6,220.5,0,95
634,아산,2025-11-12 5:00,3.5,186,0,95
634,아산,2025-11-12 6:00,2.9,190,0,96
634,아산,2025-11-12 7:00,2.8,0,0,95
634,아산,2025-11-12 8:00,4.4,150.1,0,93
634,아산,2025-11-12 9:00,6.6,197.7,0,86
634,아산,2025-11-12 10:00,10,0,0,74
634,아산,2025-11-12 11:00,12.1,318,0,70
634,아산,2025-11-12 12:00,13.5,1.4,0,62
634,아산,2025-11-12 13:00,15.2,325.8,0,44
634,아산,2025-11-12 14:00,15.7,280.4,0,45
634,아산,2025-11-12 15:00,16.4,27.4,0,43
634,아산,2025-11-12 16:00,14.8,40,0,50
634,아산,2025-11-12 17:00,13.9,85.2,0,63
634,아산,2025-11-12 18:00,12.6,28.8,0,77
634,아산,2025-11-12 19:00,10,215.9,0,87
634,아산,2025-11-12 20:00,8.9,198.7,0,84
634,아산,2025-11-12 21:00,6.6,220.4,0,94
634,아산,2025-11-12 22:00,7.6,164.1,0,90
634,아산,2025-11-12 23:00,7.1,158.1,0,91
634,아산,2025-11-13 0:00,5.1,198.7,0,95
634,아산,2025-11-13 1:00,4.8,227.1,0,95
634,아산,2025-11-13 2:00,4.4,226.1,0,96
634,아산,2025-11-13 3:00,4.4,199.2,0,97
634,아산,2025-11-13 4:00,3.7,213.2,0,97
634,아산,2025-11-13 5:00,3.6,195.7,0,96
634,아산,2025-11-13 6:00,3.3,211.9,0,96
634,아산,2025-11-13 7:00,3.5,214.1,0,97
634,아산,2025-11-13 8:00,5.1,205.6,0,97
634,아산,2025-11-13 9:00,7.3,203.8,0,94
634,아산,2025-11-13 10:00,10.5,184.3,0,82
634,아산,2025-11-13 11:00,13.9,195.2,0,76
634,아산,2025-11-13 12:00,16.6,229.2,0,69
634,아산,2025-11-13 13:00,15.9,27.7,0,65
634,아산,2025-11-13 14:00,16.4,48.7,0,69
634,아산,2025-11-13 15:00,16.2,299.8,0,60
634,아산,2025-11-13 16:00,16.1,300.8,0,30
634,아산,2025-11-13 17:00,14.3,309.4,0,45
634,아산,2025-11-13 18:00,12.6,320,0,65
634,아산,2025-11-13 19:00,9.8,259.3,0,74
634,아산,2025-11-13 20:00,8.6,209.6,0,77
634,아산,2025-11-13 21:00,8.2,203.4,0,78
634,아산,2025-11-13 22:00,7.4,157.8,0,81
634,아산,2025-11-13 23:00,6.7,187,0,81
634,아산,2025-11-14 0:00,7,222.5,0,84
634,아산,2025-11-14 1:00,5.5,212.8,0,90
634,아산,2025-11-14 2:00,4.4,220.9,0,94
634,아산,2025-11-14 3:00,4.1,182.9,0,94
634,아산,2025-11-14 4:00,3.1,200.7,0,94
634,아산,2025-11-14 5:00,1.5,192.1,0,96
634,아산,2025-11-14 6:00,2.5,176.5,0,97
634,아산,2025-11-14 7:00,1.3,197.9,0,96
634,아산,2025-11-14 8:00,2.2,193.9,0,97
634,아산,2025-11-14 9:00,5.9,216.9,0,89
634,아산,2025-11-14 10:00,9.1,197.6,0,77
634,아산,2025-11-14 11:00,12,181.7,0,56
634,아산,2025-11-14 12:00,14.2,310,0,43
634,아산,2025-11-14 13:00,13.2,54.2,0,46
634,아산,2025-11-14 14:00,14.5,326.5,0,48
634,아산,2025-11-14 15:00,13.8,65,0,48
634,아산,2025-11-14 16:00,13.8,306.2,0,47
634,아산,2025-11-14 17:00,12.3,318.7,0,51
634,아산,2025-11-14 18:00,11.1,327.3,0,59
634,아산,2025-11-14 19:00,9.2,281.4,0,66
634,아산,2025-11-14 20:00,7.2,221,0,77
634,아산,2025-11-14 21:00,6.7,196.8,0,76
634,아산,2025-11-14 22:00,6.3,173,0,75
634,아산,2025-11-14 23:00,4.4,179.5,0,86
634,아산,2025-11-15 0:00,4.1,196.4,0,90
634,아산,2025-11-15 1:00,3.3,209.3,0,92
634,아산,2025-11-15 2:00,3.1,0,0,89
634,아산,2025-11-15 3:00,2.1,210.8,0,93
634,아산,2025-11-15 4:00,2.3,195.1,0,95
634,아산,2025-11-15 5:00,2.2,184.8,0,95
634,아산,2025-11-15 6:00,2.3,99.9,0,94
634,아산,2025-11-15 7:00,2,0,0,94
634,아산,2025-11-15 8:00,3.5,0,0,93
634,아산,2025-11-15 9:00,6.2,0,0,83
634,아산,2025-11-15 10:00,9.1,149.3,0,70
634,아산,2025-11-15 11:00,11.6,205.5,0,65
634,아산,2025-11-15 12:00,13.2,171.4,0,50
634,아산,2025-11-15 13:00,13.7,338.3,0,45
634,아산,2025-11-15 14:00,14.8,38.7,0,42
634,아산,2025-11-15 15:00,14.7,14.8,0,43
634,아산,2025-11-15 16:00,14.8,30.9,0,35
634,아산,2025-11-15 17:00,13.5,326.7,0,36
634,아산,2025-11-15 18:00,11.2,33.3,0,47
634,아산,2025-11-15 19:00,8.6,173.5,0,54
634,아산,2025-11-15 20:00,7.3,212.1,0,69
634,아산,2025-11-15 21:00,6.4,212.6,0,64
634,아산,2025-11-15 22:00,6,139.4,0,66
634,아산,2025-11-15 23:00,4.4,205.3,0,80
634,아산,2025-11-16 0:00,3.8,205,0,86
